pophost,population,sex,beak,thorax,wing,body,month,year,months_since_start,season,w_morph,lat,long,diapause,field_date_collected,notes
C.corindum,Key Largo,F,7.33,3.23,8.13,11.92,October,2019,77,fall,L,25.187398,-80.358596,non-diapausing,10.04.2019,wings torn at end
C.corindum,North Key Largo,F,8.1,3.42,8.88,12.66,October,2019,77,fall,L,25.1755048,-80.36782055,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,6.23,2.94,7.76,10.94,October,2019,77,fall,L,25.1755048,-80.36782055,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,8.26,3.77,10.11,13.74,October,2019,77,fall,L,25.1755048,-80.36782055,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,8.74,3.43,8.99,12.55,October,2019,77,fall,L,25.1755048,-80.36782055,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,5.92,3.07,8.41,11.38,October,2019,77,fall,L,25.1755048,-80.36782055,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,8.8,3.51,9.27,12.74,October,2019,77,fall,L,25.1755048,-80.36782055,non-diapausing,10.03.2019,wings torn at end
C.corindum,North Key Largo,F,6.53,3.18,5.89,9.3,October,2019,77,fall,S,25.1755048,-80.36782055,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,5.79,2.78,7.88,10.34,October,2019,77,fall,L,25.1755048,-80.36782055,non-diapausing,10.03.2019,wings torn at end
C.corindum,North Key Largo,M,6.6,2.89,7.98,11.27,October,2019,77,fall,L,25.173694,-80.371532,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,6.31,3.09,8.15,11.11,October,2019,77,fall,L,25.173694,-80.371532,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,6.62,2.99,8.62,11.57,October,2019,77,fall,L,25.173694,-80.371532,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,8.67,3.52,9.46,13.17,October,2019,77,fall,L,25.173694,-80.371532,non-diapausing,10.03.2019,wings torn at end
C.corindum,North Key Largo,M,6.19,2.84,7.69,10.69,October,2019,77,fall,L,25.173694,-80.371532,non-diapausing,10.03.2019,
K.elegans,Homestead,M,6.2,3.31,8.85,12.2,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,7.94,3.75,10.28,13.41,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.93,3.21,8.53,11.82,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.92,3.19,8.71,11.52,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,8.37,3.8,10.22,14.17,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.69,3.1,8.7,11.6,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,7.88,4.07,10.46,14.08,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.95,3.03,8.89,11.69,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.84,3.15,8.74,11.55,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,8.54,3.59,9.63,13.36,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.86,3.12,8.64,11.82,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,8.02,3.69,9.86,13.57,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,8.33,3.74,9.3,12.73,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,7.96,3.67,10,13.34,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,7.98,3.66,10.23,13.6,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,6.29,2.62,4.78,8.52,October,2019,77,fall,S,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.38,3,8.22,10.99,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.88,3.15,8.6,11.69,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,6,3.23,9.32,12.26,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,6.08,3.05,8.29,11.2,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.74,3.15,8.74,11.78,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.57,3.04,8.33,11.11,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.7,3.23,8.54,11.59,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,6.12,3.26,9.14,12.22,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,6.06,3.29,8.8,12.1,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,6.14,3.19,9.02,12.1,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.88,3.39,9,12.18,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.32,2.87,7.66,10.65,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,wings torn at end
K.elegans,Homestead,M,5.88,2.89,7.94,10.62,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,wings torn at end
K.elegans,Homestead,M,5.58,3.11,8.49,11.18,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,wings torn at end
K.elegans,Homestead,F,7.97,3.91,9.98,13.19,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.75,3.32,9.04,11.98,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.27,3.16,8.45,11.21,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,F,7.61,3.46,9.41,12.9,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Homestead,M,5.5,3.01,8.61,11.37,October,2019,77,fall,L,25.491968,-80.48562,diapausing?,10.04.2019,
K.elegans,Lake Wales,F,6.97,3.45,9.61,12.86,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,
K.elegans,Lake Wales,F,7.62,3.49,9.78,13.42,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,
K.elegans,Lake Wales,F,8.27,3.77,10.1,13.86,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,
K.elegans,Lake Wales,NA,NA,NA,NA,NA,October,2019,77,fall,NA,27.903346,-81.589461,diapausing,10.05.2019,bug broke apart when tried to get out of tube
K.elegans,Lake Wales,M,5.53,3.12,8.19,11.19,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Wales,F,8.18,3.73,10.05,13.89,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Wales,M,6.16,3.22,8.75,11.93,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,
K.elegans,Lake Wales,F,7.3,3.7,10.42,13.97,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Wales,F,7.72,3.54,10.05,13.24,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,
K.elegans,Lake Wales,M,6.07,3.09,8.31,11.48,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Wales,M,5.54,2.64,5.53,8.33,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,
K.elegans,Lake Wales,M,5.51,3.18,8.44,11.46,October,2019,77,fall,L,27.903346,-81.589461,diapausing,10.05.2019,
C.corindum,North Key Largo,M,6.06,2.77,5.44,8.43,October,2019,77,fall,S,25.18229498,-80.36369887,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,6.56,3.06,8.04,10.92,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,8.98,3.68,9.06,12.81,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,5.42,2.57,4.51,7.69,October,2019,77,fall,S,25.18229498,-80.36369887,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,5.63,2.77,5.22,8.44,October,2019,77,fall,S,25.18229498,-80.36369887,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,6.03,3.04,8.25,11.01,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,6.22,3.08,8.29,10.99,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,F,6.93,3.07,5.38,8.57,October,2019,77,fall,S,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.75,2.73,7.82,10.43,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,F,7.51,3,8.21,11.68,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.53,2.75,5.9,8.85,October,2019,77,fall,SL,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,6.86,3.06,5.86,9.31,October,2019,77,fall,S,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,7.79,3.45,9.24,12.54,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.21,2.94,6.89,9.95,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,M,5.78,2.81,7.14,10.16,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,F,8.86,3.75,9.6,13.42,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.36,2.65,5.34,8.43,October,2019,77,fall,LS,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.46,3.37,8.66,11.77,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,M,5.12,2.35,3.86,6.85,October,2019,77,fall,S,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,9.07,3.66,9.48,13.11,October,2019,77,fall,L,25.18229498,-80.36369887,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,8.57,3.59,8.91,12.73,October,2019,77,fall,L,25.25647566,-80.31068981,non-diapausing,10.03.2019,
C.corindum,North Key Largo,M,5.48,2.92,7.85,10.66,October,2019,77,fall,L,25.25647566,-80.31068981,non-diapausing,10.03.2019,wings torn at end
C.corindum,North Key Largo,M,6.34,2.91,8.08,11.25,October,2019,77,fall,L,25.25647566,-80.31068981,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,7.66,3.16,8.36,11.67,October,2019,77,fall,L,25.25647566,-80.31068981,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,8.64,3.99,9.71,13.56,October,2019,77,fall,L,25.25647566,-80.31068981,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,9.09,3.66,9.75,13.43,October,2019,77,fall,L,25.25647566,-80.31068981,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,7.79,3.37,8.52,12.15,October,2019,77,fall,L,25.25647566,-80.31068981,non-diapausing,10.03.2019,
C.corindum,North Key Largo,F,8.26,3.48,9.41,13.56,October,2019,77,fall,L,25.25647566,-80.31068981,non-diapausing,10.03.2019,wings torn at end
C.corindum,North Key Largo,F,8.77,3.51,9.26,12.35,October,2019,77,fall,L,25.27352007,-80.30428184,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,5.83,2.68,4.53,7.45,October,2019,77,fall,S,25.27352007,-80.30428184,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,9.07,3.67,9.91,13.69,October,2019,77,fall,L,25.27352007,-80.30428184,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,8.22,3.5,8.73,12.27,October,2019,77,fall,L,25.252842,-80.311826,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,7.37,3.25,6.22,9.77,October,2019,77,fall,S,25.252842,-80.311826,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,8.4,3.46,9.33,12.94,October,2019,77,fall,L,25.252842,-80.311826,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,8.5,3.75,9.46,13.32,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.03,3.08,7.77,10.65,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,M,6.23,3.1,8.29,11.01,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,9.25,3.93,10.08,13.78,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.56,2.67,7.25,10.31,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,M,6.6,3.23,8.34,11.71,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.16,3.1,8.34,11.57,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.81,3.18,7.82,10.83,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,M,6.28,3.11,8.59,11.75,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,6.56,3.19,8.32,11.34,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.95,3.05,8.21,11.33,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,8.85,3.3,8.85,12.36,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.2,3.13,8.35,11.47,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,F,9.24,3.99,10.05,13.42,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,M,6.66,3.23,8.63,11.63,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,F,9.35,3.78,10.19,14.01,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.44,3.29,8.69,11.64,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,M,5.69,2.88,7.83,10.83,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.17,3.24,8.4,11.61,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.49,3.29,8.87,12.41,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,6.84,3.32,8.23,11.38,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,F,7.97,3.33,8.09,11.76,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,M,5.39,2.89,7.61,10.1,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,wings torn at end
C.corindum,North Key Largo,F,8.61,3.68,9.53,13.47,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.73,2.85,7.25,10.1,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.68,2.81,6.28,8.88,October,2019,77,fall,LS,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.94,3.07,7.99,10.94,October,2019,77,fall,L,25.28636983,-80.29077075,non-diapausing,10.02.2019,
C.corindum,North Key Largo,M,5.42,2.89,8.59,11.97,October,2019,77,fall,L,27.29866003,-81.36611608,non-diapausing,10.05.2019,wings torn at end
K.elegans,Lake Placid,M,5.3,3.16,8.59,11.62,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.58,3.1,8.07,11.4,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.75,3.6,9.68,13.39,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.61,3.02,8.38,11.54,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.92,3.21,8.33,11.33,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Placid,F,6.97,3.64,10.09,13.49,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.64,3.51,9.5,13.2,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,8.79,3.96,10.25,14.29,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.83,3.22,8.29,11.55,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.99,3.65,10.04,13.85,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.59,3.37,8.71,11.86,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Placid,M,5.58,3.23,8.46,11.53,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Placid,F,7.64,3.51,9.4,12.83,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.04,3.56,9.86,12.73,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.35,3.29,8.79,12.27,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.41,2.9,8.04,10.86,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,8.51,3.85,10.32,14.1,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.72,3.54,9.3,12.79,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.69,3.33,9.49,12.73,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.74,2.99,8.38,11.33,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.97,3.86,9.85,13.47,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.73,3.27,9.02,12.22,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.46,3.04,8.09,11.18,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.86,3.28,8.98,12.41,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.87,3.23,8.59,11.76,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.81,3.18,8.57,11.66,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Placid,F,8.19,3.58,9.47,13.32,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.78,3.19,8.86,11.93,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.57,3.61,9.94,13.58,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,wings torn at end
K.elegans,Lake Placid,M,5.55,2.98,8.23,11.32,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.79,3.72,9.73,13.44,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.7,3.27,9,12.5,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.92,3.34,8.9,11.94,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,6.08,3.41,8.6,11.88,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.43,3.51,9.38,12.71,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.97,3.47,9.65,13.23,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.7,2.71,7.56,10.58,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.45,2.74,7.52,10.31,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.66,3.08,7.97,10.97,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,6.15,3.27,8.47,11.54,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,6.2,3.12,8.73,11.82,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,M,5.62,3.07,8.09,11.08,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,
K.elegans,Lake Placid,F,7.46,3.13,8.26,11.36,October,2019,77,fall,L,27.29866003,-81.36611608,diapausing,10.05.2019,wings torn at end
K.elegans,Leesburg,F,6.83,3.44,8.54,12.25,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,wings torn at end
K.elegans,Leesburg,M,5.65,2.95,6.44,9.45,October,2019,77,fall,LS,28.81298,-81.877895,non-diapausing,10.05.2019,wings torn at end
K.elegans,Leesburg,F,8.27,3.71,10.48,14.35,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Leesburg,F,8.13,3.71,9.98,13.78,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Leesburg,F,8.15,3.47,9.36,13.06,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Leesburg,F,8.12,3.79,9.92,13.78,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,wings torn at end
K.elegans,Leesburg,M,5.29,2.55,4.39,7.34,October,2019,77,fall,S,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Leesburg,M,5.22,2.8,7.42,10.6,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Leesburg,M,5.61,2.81,6.07,9.31,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,wings torn at end
K.elegans,Leesburg,F,7.49,3.25,8.54,11.88,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Leesburg,M,5.65,3.06,8.46,11.52,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Leesburg,M,5.67,2.94,7.15,10.36,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Leesburg,F,8.21,3.9,10.35,13.85,October,2019,77,fall,L,28.81298,-81.877895,non-diapausing,10.05.2019,
K.elegans,Gainesville,F,7.81,3.58,9.57,13.13,October,2019,77,fall,L,29.661821,-82.347211,non-diapausing,10.06.2019,
K.elegans,Gainesville,M,6.54,3.36,8.93,12.33,October,2019,77,fall,L,29.661821,-82.347211,non-diapausing,10.06.2019,
